file,label,Tachometer_harmonic_1_amplitude,Tachometer_harmonic_2_amplitude,Tachometer_harmonic_3_amplitude,Tachometer_harmonic_4_amplitude,Tachometer_harmonic_5_amplitude,Tachometer_harmonic_6_amplitude,Tachometer_harmonic_7_amplitude,Tachometer_harmonic_8_amplitude,Tachometer_harmonic_9_amplitude,Tachometer_harmonic_10_amplitude,Motor_harmonic_1_amplitude,Motor_harmonic_2_amplitude,Motor_harmonic_3_amplitude,Motor_harmonic_4_amplitude,Motor_harmonic_5_amplitude,Motor_harmonic_6_amplitude,Motor_harmonic_7_amplitude,Motor_harmonic_8_amplitude,Motor_harmonic_9_amplitude,Motor_harmonic_10_amplitude,Bearing 1 Z_harmonic_1_amplitude,Bearing 1 Z_harmonic_2_amplitude,Bearing 1 Z_harmonic_3_amplitude,Bearing 1 Z_harmonic_4_amplitude,Bearing 1 Z_harmonic_5_amplitude,Bearing 1 Z_harmonic_6_amplitude,Bearing 1 Z_harmonic_7_amplitude,Bearing 1 Z_harmonic_8_amplitude,Bearing 1 Z_harmonic_9_amplitude,Bearing 1 Z_harmonic_10_amplitude,Bearing 1 Y_harmonic_1_amplitude,Bearing 1 Y_harmonic_2_amplitude,Bearing 1 Y_harmonic_3_amplitude,Bearing 1 Y_harmonic_4_amplitude,Bearing 1 Y_harmonic_5_amplitude,Bearing 1 Y_harmonic_6_amplitude,Bearing 1 Y_harmonic_7_amplitude,Bearing 1 Y_harmonic_8_amplitude,Bearing 1 Y_harmonic_9_amplitude,Bearing 1 Y_harmonic_10_amplitude,Bearing 1 X_harmonic_1_amplitude,Bearing 1 X_harmonic_2_amplitude,Bearing 1 X_harmonic_3_amplitude,Bearing 1 X_harmonic_4_amplitude,Bearing 1 X_harmonic_5_amplitude,Bearing 1 X_harmonic_6_amplitude,Bearing 1 X_harmonic_7_amplitude,Bearing 1 X_harmonic_8_amplitude,Bearing 1 X_harmonic_9_amplitude,Bearing 1 X_harmonic_10_amplitude,Bearing 2 Z_harmonic_1_amplitude,Bearing 2 Z_harmonic_2_amplitude,Bearing 2 Z_harmonic_3_amplitude,Bearing 2 Z_harmonic_4_amplitude,Bearing 2 Z_harmonic_5_amplitude,Bearing 2 Z_harmonic_6_amplitude,Bearing 2 Z_harmonic_7_amplitude,Bearing 2 Z_harmonic_8_amplitude,Bearing 2 Z_harmonic_9_amplitude,Bearing 2 Z_harmonic_10_amplitude,Bearing 2 Y_harmonic_1_amplitude,Bearing 2 Y_harmonic_2_amplitude,Bearing 2 Y_harmonic_3_amplitude,Bearing 2 Y_harmonic_4_amplitude,Bearing 2 Y_harmonic_5_amplitude,Bearing 2 Y_harmonic_6_amplitude,Bearing 2 Y_harmonic_7_amplitude,Bearing 2 Y_harmonic_8_amplitude,Bearing 2 Y_harmonic_9_amplitude,Bearing 2 Y_harmonic_10_amplitude,Bearing 2 X_harmonic_1_amplitude,Bearing 2 X_harmonic_2_amplitude,Bearing 2 X_harmonic_3_amplitude,Bearing 2 X_harmonic_4_amplitude,Bearing 2 X_harmonic_5_amplitude,Bearing 2 X_harmonic_6_amplitude,Bearing 2 X_harmonic_7_amplitude,Bearing 2 X_harmonic_8_amplitude,Bearing 2 X_harmonic_9_amplitude,Bearing 2 X_harmonic_10_amplitude,Gearbox_harmonic_1_amplitude,Gearbox_harmonic_2_amplitude,Gearbox_harmonic_3_amplitude,Gearbox_harmonic_4_amplitude,Gearbox_harmonic_5_amplitude,Gearbox_harmonic_6_amplitude,Gearbox_harmonic_7_amplitude,Gearbox_harmonic_8_amplitude,Gearbox_harmonic_9_amplitude,Gearbox_harmonic_10_amplitude
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 19.plk,1,9.625762235758185e-06,4.644046093688297e-06,2.94421738916835e-06,3.876674563917306e-06,3.990185317533505e-06,1.7932061444999022e-06,1.0220142716973268e-06,2.5032515034976473e-06,2.2971675650899907e-06,3.0073560293752016e-06,7.321723897645614e-05,2.5311609356736313e-05,1.72717499040364e-05,1.674157795558715e-05,1.8368901709940935e-05,2.4269864928546873e-05,1.3940492024081234e-05,1.1412251737247806e-05,1.4249710222241463e-05,1.0606067506135193e-05,1.714899954807179e-05,1.9333154444305126e-05,1.838427744458459e-05,5.651427586359205e-06,5.345092993908089e-06,4.59173674201441e-06,1.4911538864969388e-05,1.1844130665296093e-05,1.106166455707664e-05,1.1463402168984343e-05,1.0080889664245523e-05,6.347131735825e-06,2.6960692673180155e-05,2.360346696821527e-06,4.816986243461732e-06,8.553182474924782e-06,1.967136527614288e-05,5.025705528946217e-06,1.0710929322398236e-05,1.2650195072822917e-05,6.454127755119067e-05,1.4677957156753084e-05,1.9684907061615366e-06,1.3987485133924474e-05,1.0606122821785216e-05,1.2718398820247868e-06,1.542656917087751e-05,1.736558590600459e-06,9.220870495679525e-06,1.2444028777565166e-05,2.1023625485277452e-05,1.8520736854011644e-05,2.7709980102987178e-05,8.589761528653854e-06,1.8009376246669477e-05,2.3515227891194086e-05,1.3068740139228962e-05,1.5402174731138015e-05,1.7447033594014598e-05,3.889480719303742e-05,2.0766704730874447e-05,1.3164317212416675e-05,3.6630064754197176e-05,3.1599376594341676e-05,3.724104651902508e-05,4.807029561934076e-05,1.5091834167808189e-05,3.425064612967862e-05,3.2280877287202006e-05,5.927311787456041e-06,3.4389301238290245e-05,1.351642808934647e-05,5.639168193204636e-06,2.2933551845761072e-05,7.045226034960444e-06,1.6236191736496802e-05,6.800545407190018e-06,1.640051757275235e-05,2.020442752110617e-05,7.911364566204403e-06,1.8429875550072723e-05,3.952588941142976e-05,3.0989405968026365e-05,5.604107677800037e-06,4.027754316455233e-06,8.143522833553129e-06,8.158013937261293e-06,4.49135491868224e-06,1.1924570893586885e-06,9.49319796907144e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 2.plk,1,4.551828578943584e-06,1.4660020805340286e-06,2.171093075769943e-06,1.2557836294658458e-06,1.0990533449995386e-06,1.370914321594449e-06,1.1354503372777804e-06,1.143018075912566e-06,1.2862373874800863e-06,1.1663612600363064e-06,3.7097291659571956e-05,8.32556338384156e-06,2.4468337982977495e-05,8.131473944708329e-06,1.034206812418508e-05,1.032154079323702e-05,1.4028853473917352e-05,1.0571877260379829e-05,5.7908244272391575e-06,1.8429711752233318e-06,1.227358661434629e-05,1.1108140179320713e-05,2.037776048168465e-05,1.4765403040712656e-05,1.63910766220088e-05,2.405033920608422e-05,1.5485166720953447e-05,8.849288583986173e-06,6.1691840938512545e-06,6.372903261921164e-06,2.3471264761567338e-05,1.376014098038915e-05,2.3926848703997804e-05,1.4001932412530871e-05,1.0793266717026276e-05,5.549817502568278e-06,1.1840326776537533e-05,1.2905901531496155e-05,1.246103325657104e-05,3.860528668699563e-06,3.959316830127301e-05,8.524828101351526e-06,5.8844124023631025e-06,4.7734898191541496e-06,9.31455818523532e-06,1.0341457225324742e-05,1.0962612655137908e-05,1.3415583794845165e-05,1.8974232032059312e-05,1.034305789548693e-06,3.103891974398835e-05,2.866322297542133e-05,3.5377127399252223e-06,1.530552369773092e-05,7.1771884983327705e-06,1.8104431727973532e-05,3.194100385990407e-06,2.3400119926778664e-06,2.7635547595661204e-05,2.5043117935966772e-05,3.190203423925185e-05,2.7270268539855654e-05,1.8805580515057845e-05,3.7438231219662425e-05,3.4723743843055415e-05,3.500930197087239e-05,3.051787500579233e-05,1.601096771277397e-05,3.207567673764398e-05,2.412181649844026e-05,4.081217702255719e-05,1.0934121349151658e-05,2.3838933296500427e-05,2.4528496056002606e-05,2.3763289124916235e-05,1.5857112557772426e-05,6.74116586488815e-06,2.6717884596797558e-05,3.275038828384354e-06,8.665443573432528e-06,1.2237313715398621e-05,2.3974524422707054e-05,4.0578098522529106e-06,1.6767929860983775e-05,6.820110249133005e-06,6.030910189377585e-06,1.218453981579573e-05,6.3178717529117235e-06,7.230978038572274e-06,2.513772143219922e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 20.plk,1,2.99538193475601e-06,1.8080918546480962e-06,3.889109387241549e-06,7.070422620930512e-07,1.3946552220006498e-06,1.1690057912097087e-06,7.623857538999585e-07,5.751705522144351e-07,8.690863117568197e-07,6.189809507902836e-07,2.362533056480404e-05,1.007492115855399e-05,4.0943898276989525e-05,1.273196896982269e-05,8.958011252531416e-06,1.0903718065400382e-05,1.2847521221687834e-05,7.662513737829327e-06,1.0999059955473531e-05,3.996081724209506e-06,1.2328313602121908e-05,8.526806389154721e-06,2.6008551213022405e-06,2.263657484739064e-05,9.290153185999654e-06,1.5056347558086785e-05,5.336084756877628e-06,4.140348840631183e-06,1.0296875181569042e-05,1.0047181941770349e-05,5.48408605761234e-05,1.6891175090004373e-05,1.2324962031598582e-05,1.2782601520798578e-05,1.014088354119169e-05,1.2850092472753849e-05,1.1238574951362072e-05,1.346524516669976e-05,8.223881536524254e-06,1.4316532321044493e-05,3.684211718283144e-05,1.550779389780714e-05,1.0037724477462641e-05,9.224972478923391e-06,1.9069098899071912e-05,1.2406228355263763e-05,4.233093222110953e-06,1.1705437783687122e-05,4.324592992545312e-06,5.832749555276019e-06,1.719020573741097e-05,4.702940950837655e-05,1.799585690680397e-05,4.511528451882607e-05,3.457924996308657e-05,1.5607925220603038e-05,4.915046539011214e-06,2.394746865884303e-05,4.4696576969582985e-05,1.7570193616462282e-05,2.9581217685408765e-05,4.240780843314854e-05,3.657843559165499e-05,9.9966463886339e-06,4.36248000637135e-05,1.9713273224115098e-05,3.156792327680081e-05,2.437251108104795e-05,2.104888395599517e-05,5.139365966473748e-05,2.4808603638356836e-05,3.3819869522371954e-05,2.717087349301678e-05,1.1273421585081339e-05,1.9088426993139415e-05,1.4440980187020446e-05,7.037680722317118e-06,1.1247092817121567e-05,9.82316374699218e-07,5.398931699739954e-06,2.322516939727819e-05,2.997640317114321e-05,1.2848078916176909e-05,8.941841931520854e-06,1.270268247744716e-05,1.2518983669692475e-05,1.1828212405149214e-05,4.94026564394768e-06,6.054876049147393e-06,5.100913588034195e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 21.plk,1,7.091063512517973e-06,6.917188900728102e-06,1.7331628602810315e-06,1.4929711734349202e-06,4.244511917546026e-06,3.7995822810956736e-06,3.961110265851435e-06,2.376511495947288e-06,2.521074828411323e-06,8.972715857610591e-07,2.9561744378593745e-05,2.1516004316428663e-05,3.305637564767312e-05,9.544143519033721e-06,2.6181698782131355e-06,2.6739656425611962e-05,6.0547715510115805e-06,7.776791378267201e-06,8.211943435657384e-06,5.680523653474846e-06,4.1476323950537084e-05,1.6776368490325476e-05,7.505067679486955e-06,1.823867075176567e-05,1.2277875903744981e-05,1.2625750167048889e-05,3.2244031683784273e-06,4.9265464672907266e-06,5.183565572970008e-06,7.232197963731233e-06,9.635890236615855e-06,9.330135155418113e-06,1.2953130491294974e-05,1.67699724042479e-05,1.493714625013478e-05,8.565626522787667e-06,7.258848582704068e-06,7.551242203456111e-06,6.172000650603108e-06,7.533898930226689e-06,3.116513383089822e-05,2.0392816719934206e-05,1.0301626556013126e-05,1.0235427839726826e-05,8.95863771436733e-06,7.740718553334125e-06,1.7252656861297797e-05,2.0115733810799603e-05,1.008036796535069e-05,2.2285102638326207e-06,2.7534337667021464e-05,2.908057437723208e-05,3.174017165687855e-05,1.7753820246394614e-05,1.4980778277744377e-05,3.05183388354578e-05,2.2147386688505834e-05,8.119597433486547e-06,4.2639126070817295e-05,3.071561327495041e-05,5.832748361651343e-05,4.195202400503921e-05,3.266059964464062e-05,5.498127632288567e-06,5.7432931664731476e-05,4.7671123194927436e-05,4.0420675921350875e-05,1.4213401743047582e-05,1.0534302979319731e-05,3.3712979850226095e-05,8.582147632627359e-06,2.8404166624506484e-05,2.1048156085921032e-05,1.1214342041721143e-05,1.114929181002989e-05,2.0681417851940163e-05,2.1588715720029942e-05,3.321124067903032e-05,1.763345610748594e-05,2.3757535924681447e-05,3.4148917590282754e-05,2.036853410926057e-05,1.7073857245005183e-05,8.190147688247035e-06,1.7082601388279775e-05,3.666748511877385e-06,1.3465146486172804e-05,1.227084352014047e-05,1.9822401412327214e-05,8.596509837515429e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 22.plk,1,8.247231639181419e-07,9.147746510649467e-06,3.0672079221381915e-06,2.894456708795342e-06,1.0359401486630445e-06,6.503441927679795e-07,1.6162969026077939e-06,1.773198240759783e-06,2.298220589075895e-06,1.422766607243906e-06,5.8334937304404096e-05,2.129914776804817e-06,1.0028354638559226e-05,1.421688353130588e-05,1.9144239772592306e-05,3.4072171570772677e-06,9.589743240099263e-06,3.9711109747522815e-06,8.757780047818928e-06,8.09078572277103e-06,1.418526622364725e-06,2.0094175608361468e-05,1.3564879973839511e-05,1.728421032681354e-05,2.1329256616957066e-05,1.3162700050748834e-05,1.5652943960937572e-05,6.611276493104691e-06,7.250102521036662e-06,9.169463721699631e-06,3.751975717623442e-05,3.707683867913124e-05,2.18222900628169e-06,2.361563767401343e-05,7.151151010526703e-06,1.385381073598476e-05,7.943833492736462e-06,1.5045028535906271e-05,6.4675221378698195e-06,5.811831665003838e-06,4.429220714450891e-05,1.2399287656815623e-05,1.4131241639361107e-05,1.282269135460928e-05,1.3400711423807908e-05,4.2366798486658104e-06,1.0806762359009362e-05,9.411097829760926e-06,1.3796136535923994e-05,7.655612183757878e-06,1.1611911268914963e-05,9.777007967142621e-06,1.5973604113959867e-05,4.4060394663353676e-05,2.678783745188476e-05,2.241380789563089e-05,4.249719630276643e-05,1.94574162164138e-05,1.6638182574677486e-05,1.3102615214329598e-05,2.766288854822962e-05,2.6010568702851165e-05,2.7982972519045127e-05,3.8467931588994995e-05,2.839564252798532e-05,3.8835799730109274e-05,5.264987594184341e-05,1.6225642996484444e-05,1.5938156927931677e-05,2.6426961388448462e-05,3.245999091258115e-05,2.4472109261039122e-05,1.9311658393216877e-05,1.8325905103515555e-05,4.159030532816424e-06,9.710773285912088e-06,1.1640693599839261e-05,2.5076360076586984e-05,1.2705447710466368e-05,5.488317543354188e-06,1.1703901186028878e-05,2.0973089172420855e-05,1.0873350093818511e-05,6.755389340266918e-06,8.395383930143847e-06,1.6043500698440214e-05,4.564045248651429e-06,1.6370616130872112e-05,5.9181466663359026e-06,5.1284797279512535e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 23.plk,1,2.4605429389206644e-06,4.252457213337779e-06,2.299336647526521e-06,2.4605256341439096e-06,1.1395958552813472e-06,6.399150208783724e-07,2.0775803551471273e-06,1.238826418079776e-06,1.6367714623692223e-06,1.8519682580804527e-06,2.6863034623379895e-06,2.5582940145331993e-05,2.845509523918694e-05,1.0956991653339085e-05,1.5794370457646528e-05,3.7786583963424925e-06,3.4540535921294447e-06,5.9521918553176e-06,9.317323566113445e-06,8.416599837286577e-06,1.1039910978491076e-05,2.280337845648494e-05,2.1191164887053725e-05,3.1673918827598673e-06,1.0765311632747888e-05,1.6623725719922812e-05,1.62087378113574e-05,5.647127789460298e-06,5.328899782861195e-06,4.317787072456347e-06,1.6925502630911557e-05,2.240305512362287e-06,1.3216677204714967e-05,3.2028155131304675e-06,9.246254366764926e-06,5.442071184366447e-06,1.0837363312858454e-05,1.0948465142312187e-05,1.0972890496244387e-05,4.360833248299471e-06,1.5502905228793164e-05,2.729468275717391e-05,2.209647460813168e-05,1.5732127634275793e-05,1.570250662130688e-05,8.319815372950977e-06,1.9657531268009686e-06,1.1635603085225884e-05,9.157576519378124e-06,1.033938598138194e-05,2.2791247565455775e-05,2.902324383509572e-05,3.824040186129038e-05,3.4991581989534796e-05,2.8431552642658703e-05,9.188395499325829e-06,1.802711144254376e-05,1.3774702436319078e-05,2.871974863901047e-05,2.3623028271273944e-05,3.822577508283283e-06,2.878142044525432e-05,5.2861374586323874e-05,4.914296189655171e-05,4.491746077012204e-05,5.451795516208394e-05,2.5214116746597293e-05,3.476968739007033e-05,3.0488833180531936e-05,2.5557011736262017e-05,3.17553499380177e-05,2.647312218887918e-05,1.8843836818809985e-05,1.4352442569341598e-05,1.3754414196432456e-05,4.471763155878671e-06,1.6184916032081138e-05,1.4573829855376903e-05,1.1141959345329412e-05,1.257708550778571e-05,8.598009811804944e-05,2.2378241905210132e-05,1.9847688286401094e-05,1.7529818865042506e-05,1.3191596569810778e-05,4.356730164510043e-06,6.23261062381244e-06,3.8187809896450395e-06,1.4627177368134981e-05,6.1542767665465915e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 24.plk,1,7.370267567591053e-06,5.405463096133323e-06,3.2943981608003698e-06,1.790595846085118e-06,2.893946340538535e-06,4.911775505009038e-07,1.7437994699936298e-06,1.5815292350587016e-06,6.935390536505456e-07,2.0063504718445255e-07,4.24126030722045e-05,2.164059105641309e-05,1.4161263403818644e-05,1.9012986388460877e-05,8.784656308798616e-06,1.2619632237198945e-05,1.062866098231556e-05,3.3602494027602988e-06,6.962561488131069e-06,7.580369970382562e-06,2.057742756241151e-05,1.6004172221086074e-05,2.527724199974885e-05,8.838807309035048e-06,2.761927555961164e-06,1.2352803949856767e-05,5.61538842311544e-06,7.00291416957356e-06,8.43293360636914e-06,6.193296484037055e-06,1.7371414237821328e-05,2.1609716252009074e-05,1.1497818607412506e-05,7.158921744183291e-06,1.0583950651138535e-05,8.894155108796065e-06,1.8495817549483863e-05,7.503116738404086e-06,7.394550536929483e-06,6.162879923213717e-06,3.7756516808632445e-05,1.2909445504870507e-05,1.4995584799394271e-05,3.159512904052989e-05,1.6063427812492997e-05,1.560431082170476e-05,1.6086180679389556e-05,9.538230530923651e-06,6.7865921918177795e-06,1.1286441139546635e-05,1.1580126415896334e-05,1.966553312895311e-05,3.152959774373618e-05,2.309837057337906e-05,1.397381526356832e-05,2.6998881607059377e-05,1.8466244109450985e-05,1.28360352760051e-05,9.885419268004186e-06,1.6433243942490075e-05,4.45648121146267e-05,3.6298507745507955e-05,2.7531199526608026e-05,2.25958331005266e-06,3.356663106495688e-05,3.836700993851091e-05,1.1362595855030155e-05,5.323045775338817e-05,3.8480548657776286e-05,2.3039954766812456e-05,3.5192063050034646e-05,1.632236011187961e-05,9.840261949595665e-06,1.2647686475733759e-05,6.049827404650448e-06,6.48719170884469e-06,1.532121475925764e-05,4.835712869475403e-06,2.3499786941182597e-06,1.5208023789640157e-05,2.5039530751827384e-05,2.1478947588800625e-05,1.0212480450913835e-05,6.489353899873945e-06,1.2288858808745215e-05,1.295958131850732e-05,2.9787666612361717e-06,7.381127963543623e-06,2.031573009442409e-06,1.1970312217087772e-05
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 25.plk,1,8.334121845903282e-07,2.7817666738620685e-06,3.2448673876570524e-06,4.091688467911438e-06,2.3906927085328312e-06,7.139999167858492e-07,1.7775096025638159e-06,7.613601245237426e-07,8.815622805684136e-07,7.122032671466716e-07,2.098285703293061e-05,1.0926747169896901e-05,1.9814303743196116e-05,1.2670422609861272e-05,8.794846013467863e-06,7.454122495288814e-06,7.440756833829331e-06,3.9221787526322e-06,1.0884129055111315e-05,6.539627938245807e-06,7.655731432352464e-05,2.8668188095512755e-05,2.0905770855747368e-05,5.810968442815173e-06,1.032431072261009e-05,1.826200859558444e-05,5.552912357426655e-06,1.0360998353202462e-05,1.4158159872405957e-05,1.2590784666550112e-05,2.524977563795821e-05,6.151314874359386e-06,1.2125927144467345e-05,1.1413714729842599e-05,8.797866207474715e-06,7.175243298241931e-06,3.7010517769932927e-06,9.734642791757246e-06,4.301786927713157e-06,1.664708354605657e-05,2.4480419980994036e-05,1.7595667185602413e-05,3.739499402099154e-05,5.724717586528888e-06,2.065508633041282e-05,1.47613053533041e-05,1.8343029925088016e-05,1.1812587815826526e-05,7.849539462499972e-06,8.858920639323383e-06,1.8248899603319635e-05,4.637056850855082e-05,1.0460463030324769e-05,7.6114714471405865e-06,1.023201262975887e-05,3.717392093197123e-05,1.5470172210107627e-05,2.6108489416494055e-05,2.576955583785566e-05,8.586100944802222e-06,4.411592408341987e-05,1.3019769367322326e-05,3.0534005041057947e-05,2.734014407515487e-05,4.84879587040368e-05,2.3093069229839605e-05,2.2945767473149317e-05,8.937319422872202e-06,2.9112155635768465e-05,3.203848864100282e-05,1.9281649159631994e-05,2.548273208334792e-05,2.5719381445045036e-06,2.0205786587899013e-05,1.1455876312150936e-05,1.103697108489116e-06,1.0668259111375231e-05,1.8729024390867675e-05,1.0446796841049571e-05,2.107277623530464e-06,6.16491765986959e-05,3.975662591717223e-06,2.1103889890101303e-05,7.36339879811238e-06,2.202377820878624e-06,9.485893736163847e-06,1.0850509879427155e-05,7.688916749681335e-06,2.6041831970126474e-06,3.65291141225204e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 3.plk,1,5.187184288674111e-06,1.9721668571302892e-06,2.1578556772323193e-06,2.710760855539889e-06,2.312613699922954e-06,3.366314314183805e-07,4.438330749118359e-07,6.551298154918007e-08,1.4701372633579454e-06,1.0455692355409662e-06,1.8124399812646895e-05,2.5958575322661064e-05,5.8195109407985075e-06,9.905775754095502e-06,5.518783213633018e-06,8.10450074767754e-06,1.999293477084869e-06,2.5503847021041867e-06,1.4991014734047301e-05,1.9173637686209496e-06,2.585251560880242e-06,1.7796822373367036e-05,1.4523500506567487e-05,8.787628873982371e-06,1.9195718486238846e-05,9.770343323214596e-06,8.182111776385159e-06,1.6154843278361417e-05,1.0615829126785735e-06,2.7985241255835664e-06,3.791145665691203e-05,3.4149900382229563e-05,1.8275551441958543e-05,8.246713904091544e-06,1.6107195675877184e-05,1.308410334447671e-05,5.8027775725560264e-06,7.644950893023196e-06,8.460496722861883e-06,7.157694698242499e-06,5.986526032253089e-05,1.4433693530450022e-05,2.0012582713376955e-05,1.565627981437785e-05,1.2840941868842373e-05,4.436368722441279e-06,1.0425807130240613e-05,1.215370383166572e-05,6.7422469310476055e-06,1.3175013485426519e-05,2.279190871008146e-05,2.7751033623891207e-05,2.593254922989702e-05,1.570702854525106e-05,2.3014210418739863e-05,2.468360814482183e-05,2.0132639041359688e-05,2.1621889642085642e-05,3.1976374058582665e-05,3.5369119304579724e-05,2.3623551609756126e-05,4.363521519860745e-05,5.585288126040127e-05,4.12719000224114e-06,1.825419660093644e-05,5.9870859337645904e-05,3.5287164231477426e-05,5.3589434704620565e-05,4.1680153324147555e-05,4.247151530606082e-06,2.4810271639195554e-05,1.9552385078778108e-05,1.6893043360974986e-05,2.030805383475515e-05,1.2103244498587794e-05,9.615829193102178e-06,4.444466405724526e-06,9.664227991551447e-06,1.0218729303306542e-05,8.38195396651371e-06,4.062934793523524e-05,1.4004368596240386e-05,2.3381746949618083e-05,1.2756421153227026e-05,1.5342328504651185e-05,1.210800287550457e-05,1.7925577296193893e-05,7.304462558433876e-06,4.893260306212179e-06,1.1742804845836415e-05
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 4.plk,1,2.6908785926414955e-06,3.1766098446407113e-06,3.5546473734585472e-06,9.3995772698297e-07,8.914028269889919e-07,1.2820799905597442e-06,9.335167912909898e-07,1.6748163640993274e-06,8.327342270928931e-07,1.1025542821101086e-06,5.9829964758103164e-05,1.4987183636300375e-05,1.4826699480924574e-05,1.8587628402030722e-05,5.778180846000209e-06,5.482929535722726e-06,5.343214130731498e-06,9.824831540721394e-06,3.804676172702034e-06,4.784559969002673e-06,7.931883973293565e-06,1.8934262924483182e-05,5.548930622695694e-06,9.624433985764627e-06,1.1492893814500762e-05,2.9487981702632053e-06,7.989757451034406e-06,9.822168241926587e-06,8.027980139296435e-06,6.478578182128278e-06,4.9658083908364345e-05,4.359962676064062e-06,1.538720804847401e-05,1.2846197241507678e-06,1.0678596176857302e-05,1.0520556919427188e-05,7.68547260378151e-06,1.4798918555192423e-05,8.604534564289946e-06,1.0133663551741677e-06,1.496897689620331e-05,4.8724048265171344e-06,2.3563223172268607e-05,6.151352645893341e-06,1.6038676215428763e-05,1.0731853536878984e-05,8.575933275711727e-06,1.147795708679583e-05,6.778177367868744e-06,6.69140204207495e-06,1.8614412216844363e-05,6.137187223713841e-05,3.13937367557862e-05,4.113132539021378e-05,1.2429780099723279e-05,2.5707055721558694e-05,1.0682294598186571e-05,3.7267558187968924e-05,3.580236860938127e-05,3.6991731241276744e-05,5.75948460366581e-05,5.513322277814376e-05,4.351821389527709e-05,9.452004815593583e-06,4.910638475304585e-05,2.7348257168749542e-05,3.716751760639021e-05,4.432854891792529e-05,2.364774787865407e-05,2.9613957525574884e-05,7.356876567689769e-06,1.4654809706176959e-05,2.2765343404680007e-05,2.082683121745597e-05,3.338390268554182e-05,1.4846553119729495e-05,8.954982995497092e-06,8.256056876266172e-06,1.529140002636972e-05,1.2827284815191355e-05,3.895324470348227e-05,7.1525548416571e-06,3.666336284143869e-06,1.866484764583569e-05,9.352451024119753e-06,1.755130567118327e-05,1.0971061432650556e-05,1.4957601066910695e-05,1.002759138209822e-05,4.949486425034295e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 5.plk,1,1.3822462865006766e-06,1.950761985387516e-06,2.8514707341269487e-06,2.4943584143473368e-06,9.473408681603265e-07,1.2222922587022462e-06,1.3511108874061733e-06,1.977511219798439e-07,4.072056978184717e-07,1.1834725760887256e-07,2.810878974685542e-05,3.3537914897898375e-05,9.688923230496766e-06,7.053850270833304e-06,6.517865700795876e-06,1.2283886961018662e-05,1.513854816824219e-05,7.307570074872612e-06,6.3827612871431655e-06,1.061374786947366e-05,3.855721322324866e-05,4.033078115449603e-06,2.6518740995117027e-05,1.4304210409963637e-05,1.2705944041829384e-05,2.9548773296441762e-05,6.643231344406125e-06,1.8150802822172023e-05,1.2492525412303232e-05,1.297890975542572e-05,3.094126639840518e-05,1.70775579599501e-05,3.616720149692306e-05,1.7848431398582803e-05,2.390045524430362e-05,7.671849695952465e-06,1.5941440411068426e-05,9.748973275132146e-06,5.348831397217567e-06,9.404212756947458e-06,2.2653525814630773e-05,1.0253594384431073e-05,8.164795354581205e-06,2.239950916008929e-05,2.4611735392531117e-05,1.5154780961013534e-05,8.411795732618621e-06,3.973143995779369e-06,1.3660884979404643e-05,2.3653151976838597e-06,5.287979985166753e-05,5.527086246169741e-05,8.992015314882981e-06,1.8200737232162283e-05,2.2404969707697178e-05,3.297988869940192e-05,6.8912132012609515e-06,3.673578277744053e-05,2.7703899522231867e-05,2.5016518100217607e-05,1.2649423425745767e-05,4.236383249970517e-05,3.144400305401338e-05,1.6017761788254974e-05,3.9014319160150703e-05,3.39406408550789e-05,1.4404397403225148e-05,8.509135427242963e-05,5.231505016523974e-05,1.1780469941243055e-05,9.298708675244176e-06,3.12548178978329e-06,2.839348873604655e-05,6.3971637551423975e-06,6.7736234420374905e-06,4.237583915737199e-06,9.082581619084826e-06,1.6069835766173656e-05,8.056836293445797e-06,3.6238022934740057e-06,3.9016475167579295e-05,1.733202615909175e-05,2.6833153670557265e-05,1.5469164008192193e-05,1.666668570973346e-05,6.019588017350393e-06,2.4912738108920534e-06,1.3153605250427301e-05,4.886240739136813e-06,6.628212547959596e-06
