file,label,Tachometer_harmonic_1_amplitude,Tachometer_harmonic_2_amplitude,Tachometer_harmonic_3_amplitude,Tachometer_harmonic_4_amplitude,Tachometer_harmonic_5_amplitude,Tachometer_harmonic_6_amplitude,Tachometer_harmonic_7_amplitude,Tachometer_harmonic_8_amplitude,Tachometer_harmonic_9_amplitude,Tachometer_harmonic_10_amplitude,Motor_harmonic_1_amplitude,Motor_harmonic_2_amplitude,Motor_harmonic_3_amplitude,Motor_harmonic_4_amplitude,Motor_harmonic_5_amplitude,Motor_harmonic_6_amplitude,Motor_harmonic_7_amplitude,Motor_harmonic_8_amplitude,Motor_harmonic_9_amplitude,Motor_harmonic_10_amplitude,Bearing 1 Z_harmonic_1_amplitude,Bearing 1 Z_harmonic_2_amplitude,Bearing 1 Z_harmonic_3_amplitude,Bearing 1 Z_harmonic_4_amplitude,Bearing 1 Z_harmonic_5_amplitude,Bearing 1 Z_harmonic_6_amplitude,Bearing 1 Z_harmonic_7_amplitude,Bearing 1 Z_harmonic_8_amplitude,Bearing 1 Z_harmonic_9_amplitude,Bearing 1 Z_harmonic_10_amplitude,Bearing 1 Y_harmonic_1_amplitude,Bearing 1 Y_harmonic_2_amplitude,Bearing 1 Y_harmonic_3_amplitude,Bearing 1 Y_harmonic_4_amplitude,Bearing 1 Y_harmonic_5_amplitude,Bearing 1 Y_harmonic_6_amplitude,Bearing 1 Y_harmonic_7_amplitude,Bearing 1 Y_harmonic_8_amplitude,Bearing 1 Y_harmonic_9_amplitude,Bearing 1 Y_harmonic_10_amplitude,Bearing 1 X_harmonic_1_amplitude,Bearing 1 X_harmonic_2_amplitude,Bearing 1 X_harmonic_3_amplitude,Bearing 1 X_harmonic_4_amplitude,Bearing 1 X_harmonic_5_amplitude,Bearing 1 X_harmonic_6_amplitude,Bearing 1 X_harmonic_7_amplitude,Bearing 1 X_harmonic_8_amplitude,Bearing 1 X_harmonic_9_amplitude,Bearing 1 X_harmonic_10_amplitude,Bearing 2 Z_harmonic_1_amplitude,Bearing 2 Z_harmonic_2_amplitude,Bearing 2 Z_harmonic_3_amplitude,Bearing 2 Z_harmonic_4_amplitude,Bearing 2 Z_harmonic_5_amplitude,Bearing 2 Z_harmonic_6_amplitude,Bearing 2 Z_harmonic_7_amplitude,Bearing 2 Z_harmonic_8_amplitude,Bearing 2 Z_harmonic_9_amplitude,Bearing 2 Z_harmonic_10_amplitude,Bearing 2 Y_harmonic_1_amplitude,Bearing 2 Y_harmonic_2_amplitude,Bearing 2 Y_harmonic_3_amplitude,Bearing 2 Y_harmonic_4_amplitude,Bearing 2 Y_harmonic_5_amplitude,Bearing 2 Y_harmonic_6_amplitude,Bearing 2 Y_harmonic_7_amplitude,Bearing 2 Y_harmonic_8_amplitude,Bearing 2 Y_harmonic_9_amplitude,Bearing 2 Y_harmonic_10_amplitude,Bearing 2 X_harmonic_1_amplitude,Bearing 2 X_harmonic_2_amplitude,Bearing 2 X_harmonic_3_amplitude,Bearing 2 X_harmonic_4_amplitude,Bearing 2 X_harmonic_5_amplitude,Bearing 2 X_harmonic_6_amplitude,Bearing 2 X_harmonic_7_amplitude,Bearing 2 X_harmonic_8_amplitude,Bearing 2 X_harmonic_9_amplitude,Bearing 2 X_harmonic_10_amplitude,Gearbox_harmonic_1_amplitude,Gearbox_harmonic_2_amplitude,Gearbox_harmonic_3_amplitude,Gearbox_harmonic_4_amplitude,Gearbox_harmonic_5_amplitude,Gearbox_harmonic_6_amplitude,Gearbox_harmonic_7_amplitude,Gearbox_harmonic_8_amplitude,Gearbox_harmonic_9_amplitude,Gearbox_harmonic_10_amplitude
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 19.plk,1,0.0007791148208877623,0.000797187299766466,0.0007684399457476685,0.0008061671515276132,0.0007929081800292874,0.0007662490321355594,0.0007324421091198111,0.0007865206834084383,0.0007804845312990057,0.0007853054565907855,6.024598389388468e-05,1.8536307262057759e-06,9.93955423814042e-06,1.1778290910277778e-05,1.8488472573659028e-05,6.442107364875784e-06,1.1451904740767616e-05,7.517138060593895e-06,4.5947620969603306e-06,1.3183550790733702e-05,9.128024770768215e-05,8.602025694896179e-05,8.149178187586129e-05,7.794735315411659e-05,6.476979376544583e-05,6.497137456112978e-05,3.994821464690539e-05,5.581708327275155e-05,7.049804749392854e-05,9.214562077854014e-05,2.434682095738359e-05,1.541929062036618e-05,2.240357609118763e-05,2.270536152205788e-06,1.1683040460545038e-05,2.1024854716849452e-05,2.211894322367231e-05,1.7562179152494755e-05,1.2265823622842938e-05,2.6241927888544744e-06,8.869212168915786e-06,2.114825602118581e-05,1.3513022843100298e-05,1.1907710760822852e-05,1.2624688704946452e-05,1.0873687782270433e-05,6.629469992516781e-06,2.2216344325809397e-06,5.184009648182024e-06,9.157389374416535e-06,4.112000204123554e-05,3.300338025092944e-05,9.415618215742925e-06,2.4078312491613697e-05,1.0336332051255331e-05,1.136750613519508e-05,3.0143202523136816e-06,6.638757481155523e-06,9.688601447725883e-06,3.0741865118023084e-06,4.985923239271357e-05,1.3796319160051504e-05,3.4175086426548692e-06,2.038307109465751e-05,1.6938016706901358e-05,1.0158485947871618e-05,7.722787895793445e-06,6.572030821710724e-06,2.918832344827517e-06,4.806010413730757e-06,2.5531942446472984e-05,2.795955548484415e-05,8.017370855916802e-06,1.6322973576469047e-05,3.7212195004856295e-06,1.251867165727983e-05,1.355215655053665e-05,1.5116210731553392e-06,6.75346509175845e-06,7.906471639169599e-06,4.6665455407690496e-05,1.3050114786091682e-05,7.431788719848847e-06,2.0267310742371244e-05,1.1337882073168128e-05,1.91474568702241e-05,6.5629984599029025e-06,6.177632381056286e-06,1.4760727606072489e-05,9.855436808282457e-07
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 2.plk,1,0.0010084394548963633,0.0009625732745810134,0.0009955287777725487,0.0009764654165003426,0.0009789761086611037,0.0009638874871461779,0.0009935712468130027,0.0009977446512395135,0.0009482051494725649,0.0009761181157761657,5.135446957889744e-05,3.5798933806089666e-06,1.0670376723222044e-05,2.1505868073032573e-05,6.9417178449927005e-06,1.887960027604915e-05,8.232851963597381e-06,8.474870004885253e-06,3.921054514247574e-06,6.824216288495739e-06,1.026556064601724e-05,4.548403779806724e-05,4.381975040028195e-05,1.3621606415711993e-05,5.1207578117730973e-05,1.8191315097573463e-05,3.919618061198799e-05,1.328698372339187e-05,1.8528255379416927e-05,3.440201095680956e-05,1.7026506814649136e-05,3.721134683375854e-05,2.4167070267032052e-05,1.040421587429157e-05,1.0664759605303618e-05,1.7410296653915155e-05,4.520803935305197e-06,7.420696904551297e-06,4.754239532873087e-06,6.693482123624055e-06,4.055434213669266e-06,7.018592593974755e-06,1.3130070960456195e-05,1.3053818638808736e-05,9.01530349716274e-06,1.6077928631666666e-05,1.4579112705458282e-05,3.2570716204140467e-06,1.2697755208943678e-05,1.1777750400413241e-05,2.720539174440853e-05,2.3935992149258878e-05,2.416656167609666e-05,2.0830966991444192e-05,4.436052002154249e-06,6.895868388653503e-06,3.177159530986173e-06,1.0895283765333576e-05,5.246980546788545e-06,4.106409182355975e-06,8.718148116813934e-06,1.1709276119059938e-05,2.315686567905586e-06,6.887882761992585e-06,3.0640882653692557e-06,1.760744177069075e-05,1.743872617713906e-05,4.805693488451155e-06,9.029023247782915e-06,2.5032365310228903e-06,7.683888617108523e-06,1.4398636084506065e-05,2.516766358278626e-05,7.667551686378673e-06,8.33186768998554e-06,2.0352780612447453e-06,5.044202945299397e-06,2.375387017984582e-06,6.06752008343381e-06,5.260937999348743e-06,2.079287667519884e-05,1.1069524851672423e-05,2.063610016805966e-06,1.0623752366038373e-05,1.604960246714015e-05,1.138353207421064e-05,1.728772849936906e-05,6.946365709243933e-06,8.49366596299918e-06,3.2761229940693593e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 20.plk,1,0.0005142871757454785,0.0004916797143135981,0.0005188215463449605,0.00048559144006866,0.00051320882331566,0.0005219041930392208,0.0004357197172722598,0.0005048673181606702,0.0005210200811767698,0.0004874539370913407,7.033789397484271e-05,2.6293490122470228e-05,1.1326186172317225e-05,1.230143996884246e-05,2.245505345795447e-05,1.1825646484491966e-05,1.4939502076269424e-05,9.21226712084892e-06,9.577499727420796e-06,1.3516842956742737e-05,8.077968277285307e-05,0.00015058652073956223,2.4196440309105992e-05,0.00017250036871561947,1.2185630688769079e-05,0.00013261692538162802,4.341295281892221e-05,0.00014695791469592826,5.542409032699285e-05,0.00013084980385588826,2.0954460360076397e-05,2.1999458483470245e-05,4.361777710079858e-06,8.082311715506997e-06,9.57210817208095e-06,1.3324213261756985e-05,1.1902356192172483e-05,8.635913713250048e-06,1.3074268665308802e-05,1.9036651793879234e-05,4.622203599334395e-05,3.668839528698456e-05,1.5470440461623225e-05,3.8031923346469297e-06,1.0553388970619134e-05,3.0297795851233976e-06,3.949226963989792e-06,1.3899860901823395e-05,6.209507756353857e-06,6.443303581295725e-06,4.3112881905817644e-05,2.26587995215538e-06,8.645832591915933e-06,1.529483359117411e-05,2.2122775050899303e-05,6.661720522470945e-06,8.030190942796221e-06,1.140580327661293e-05,1.8532900841262173e-05,7.931082633934496e-06,2.6129434426929895e-05,2.4743666733280802e-05,1.1509757613593708e-05,1.1117099587204648e-05,5.830743345754004e-06,1.0058629671888421e-05,1.928526057233832e-06,1.0694234843960074e-05,1.1382056929080045e-05,9.096421183045526e-06,4.6051351424897816e-07,4.5396737637317245e-05,8.813958249264892e-06,2.4783184164414092e-05,1.6591929339704304e-05,2.726482918837619e-06,1.8339689098135981e-06,5.373880803378998e-06,5.768822076916616e-06,4.798482574643009e-06,2.0859169101922902e-05,1.256551276360265e-05,3.4921124918403346e-05,2.76760197491359e-05,1.2317501554929244e-05,5.1741911366529866e-06,1.0396284026874536e-05,7.366344205896951e-06,1.8829946008744724e-05,7.891222650616285e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 21.plk,1,0.0005472638697350209,0.0005752168149093663,0.000557718676490187,0.0005719319398522853,0.0005831131247129148,0.0005824416475873696,0.0005471332332002586,0.0005745618403221125,0.0005585222928931131,0.0005422546728406052,3.873510940637376e-05,2.293009776233795e-05,1.6361166418680758e-05,1.341135398672491e-05,6.880642206965086e-06,7.473771147116066e-06,1.6654750749946622e-05,7.544105781766509e-06,1.4680771303294227e-05,1.3489020110737748e-06,6.948578103766418e-05,1.8771757263733728e-05,2.6866760721024462e-05,3.558009674790552e-06,1.0938544623239952e-05,2.3614761403985333e-05,2.4469828627731815e-05,2.2832949339571372e-05,1.5937103906492568e-05,1.6385420307267624e-05,6.69122331372663e-05,3.2704619194296125e-06,1.4579480619816046e-05,2.8710029285407393e-05,9.438343670122764e-06,1.7425074393292562e-05,4.88953713130269e-06,1.0228513889350396e-05,1.1073665606311892e-05,9.209714444421571e-06,2.2729754858374957e-05,9.740127685566252e-06,8.884186803311875e-06,3.0507889087079354e-06,2.0621117848822766e-05,1.1042863785831108e-05,4.476582670550127e-06,6.965815552522726e-06,7.221254248744653e-06,1.149653570562064e-05,2.048273719680619e-05,1.514385639069125e-05,1.945004431248106e-05,1.1711292162473724e-05,2.0044866482795175e-05,1.9017443103454168e-05,4.042605246273777e-06,6.127592430114695e-06,1.0993109819361937e-05,7.293851325475072e-06,2.428896201594739e-05,2.6639790792207515e-05,2.1042761918948424e-05,3.009779770496204e-05,1.3962962117693721e-05,2.6636087229186207e-06,3.4216349156802785e-06,1.0005601389179758e-05,8.02894993900762e-06,9.018170792394583e-06,1.0556820530267026e-05,5.125722319750569e-06,3.353911838523327e-06,1.9307894545057264e-05,5.943045395808095e-06,6.905832689377098e-06,1.0347017175813978e-05,5.23772506685511e-06,8.961942990934186e-07,3.597449742952546e-06,2.2433754606238054e-05,1.5442095239773904e-05,9.484489445432301e-06,5.798523572386789e-06,2.6624607567222767e-06,7.769780381126212e-06,1.5123305541752129e-05,7.4467201371437354e-06,9.575735575596246e-06,3.806782237326859e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 22.plk,1,0.002909759408180766,0.0029128576091505378,0.0028915100357996665,0.0029068438358235446,0.002925725442892348,0.0028949049753743917,0.002924679493610111,0.0029006001867522267,0.0029101966170592608,0.002895096794351739,2.4338596335222718e-05,2.0525250482617084e-05,8.750728508395303e-06,2.4465754321243272e-05,1.5795037415481812e-05,3.079690852113462e-06,8.820335875329399e-06,9.279376607524883e-06,6.194183075824925e-06,8.960508152612118e-06,5.2851175591756676e-05,7.057586559359566e-05,0.00011267568341936335,9.258867158947698e-05,8.764836453549516e-05,7.788313457270202e-05,0.00011598880804295162,0.00012631017907617972,8.769830932103034e-05,9.002685409393656e-05,1.4206643911405383e-05,5.8571576193423336e-06,2.2219314138412166e-06,1.5598741122666528e-05,1.6963452838457745e-05,9.360183690054704e-06,9.476641835549912e-06,7.02655636248759e-06,1.4758634903038098e-06,1.2631526955356923e-05,4.048508334677645e-05,2.2818167703434074e-05,6.9966379552711045e-06,1.531581277414834e-05,6.7031847628473786e-06,3.297665560897348e-06,6.879558321274715e-06,1.2108452217673972e-05,1.3652547321452323e-05,4.795081918302238e-06,1.20119102180799e-05,2.775907568083951e-05,2.0492834442941156e-05,1.5935220097728233e-05,9.62103772050051e-06,7.058190673363883e-06,6.501972334293874e-06,3.7670494911963064e-06,3.2243268276418233e-06,5.291177277002501e-06,5.2719098520178555e-06,1.5139102677754071e-05,1.8923024814822714e-05,4.092003294265807e-06,4.948732174421098e-06,1.1055871471670818e-05,1.984932222081396e-06,9.701129774916227e-06,6.563666800049507e-06,4.958362117556224e-06,5.328091769402083e-05,1.7087685368287033e-05,1.5657601428890467e-05,1.770108999530045e-05,6.8091490055441665e-06,3.6203532677094253e-06,6.618359232016239e-06,2.3816371765906854e-05,8.725198753071854e-06,6.266450015487432e-06,2.7744475096825907e-06,8.086412464762533e-06,9.204123316121935e-06,1.2982712772166522e-05,1.6536871596710047e-05,5.862119767208084e-06,1.0058694816393856e-05,2.6524905837603216e-06,6.8584197818647655e-06,4.793950083581191e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 23.plk,1,0.000822518444929756,0.0007969983635901175,0.0008290688771745236,0.0008057339374212428,0.0008177008635456709,0.0008167029943982418,0.0008043197124985475,0.0007865209602817836,0.0007889759544109678,0.0007749649259623536,3.288527358582678e-05,3.284825080532416e-05,2.0682066752219698e-06,1.846641843791555e-05,1.586922440062493e-05,3.944236672607941e-06,2.43372996672865e-06,5.45129451265739e-06,9.218547722993432e-06,6.490516512444142e-06,0.00010876278647509719,0.00016109813538494895,0.00016898263216383414,0.0001579667341382875,0.00016083206521410624,0.0001731785522646423,0.0001861913469210998,0.0001853795507656372,0.0001819116921084581,0.00017474890238340955,2.2880432385426892e-05,3.6921535165129295e-05,1.4362664543359264e-05,2.15282553163062e-05,1.7210302536801427e-05,3.7148524313616586e-06,1.4158598276905118e-05,1.2791302227614852e-05,3.7159830200968712e-06,8.546258022746797e-06,5.240981258929846e-05,1.5615678135625364e-05,2.7625271774503707e-05,1.0303339202014017e-05,3.6963098664064328e-06,7.959574082790418e-06,8.952014120931417e-06,1.4081344265233428e-06,9.858173954371798e-06,5.0162513196241784e-06,3.710997810271717e-05,1.6603809145737826e-05,4.064322819221134e-06,2.429721061786739e-05,3.327843129516749e-06,1.3277130853433442e-05,8.03322367690665e-06,1.1522023784462317e-05,8.427268776097569e-06,2.585556472314168e-06,1.1903669843766766e-05,8.705323860447222e-06,1.0126074606719958e-05,1.138255178816047e-05,1.6170720493141835e-05,9.536245164752757e-06,1.020537936408001e-05,9.533010856259471e-06,4.882093186868597e-06,7.999603491216083e-07,6.710047463895912e-06,3.76829884581556e-05,1.288079264197168e-05,1.0936371373290073e-05,1.5946947625779124e-06,4.811250286197979e-06,1.3303926933727236e-05,1.408056757188894e-05,3.1443197324439923e-06,8.632954495406082e-06,6.389334923348045e-05,3.712475892291521e-05,3.9235222013367176e-05,1.245092159596679e-05,1.0595415178816392e-05,6.961573568273587e-06,1.0317193278112043e-05,2.365056717547562e-05,8.3595502700249e-06,3.4052038091122016e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 24.plk,1,0.0009473352769046945,0.0009748331204836662,0.0009796924252027093,0.0009651508811978994,0.0009623526604041861,0.000987715166010799,0.0009025802544953962,0.0009512204087947792,0.0010052079174507158,0.0009586863557277157,3.456264089109049e-05,2.398030268393024e-05,1.5316658765803437e-05,2.8407773158496784e-05,8.53497106009034e-06,1.2817881003016905e-05,9.851791829326445e-06,8.864046635962858e-06,1.2475383979095439e-05,1.2547369104836034e-05,0.00015546271377348472,9.417479204855891e-05,6.263146867847269e-05,9.137446358569178e-05,0.00019512600064846894,0.00023444299276663687,0.0001984497299073036,0.00016787409655522566,4.012879308877399e-05,0.00012143361289672942,2.2305493273886964e-05,1.9486682470327138e-05,2.9066803406694036e-05,1.0348012226115155e-05,1.532946252095191e-06,1.5171789038101064e-05,2.193437649302057e-05,1.0238696387049267e-05,1.1219827819857545e-05,1.19439268334502e-05,2.7734559471132788e-05,4.472026622800303e-05,1.313520956188704e-05,2.244310241341982e-05,4.702632216962982e-06,1.7979924618681046e-05,6.030997016479436e-06,9.731669461604339e-06,9.062225181610267e-06,4.54518819759037e-06,1.620774242696356e-05,2.5771926487756653e-05,1.8390808937223693e-05,8.122652531597991e-06,7.600147727223933e-06,9.749086789112022e-06,9.441530853018514e-06,3.306861292692161e-06,4.124628242117412e-06,1.4599426583550146e-05,2.3903550153325522e-05,2.7124745578705118e-05,3.302737172524449e-05,1.220319618215388e-05,1.7531387626614453e-05,8.88200874505679e-06,7.828750263096677e-06,7.66255206490938e-06,7.27554049282966e-06,2.5996032037700685e-06,2.509814469719489e-05,2.7088493302033278e-05,2.334992906206137e-05,1.3134856548941955e-05,6.227247037206014e-06,5.21187850950821e-06,1.4161136768604468e-05,2.6361815304024317e-06,5.387990089012144e-06,8.00141788007572e-06,3.458789739224736e-05,2.5479335028807395e-05,2.34916610473921e-05,1.2681357380197646e-05,5.629519812867673e-06,1.0687374301846028e-05,1.5265148091640856e-05,1.0514590970850769e-05,1.489633926850446e-06,7.771690206355025e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 25.plk,1,0.0024048704821636627,0.0023809477905705986,0.0024013635296497374,0.002378422321116112,0.0023966936221468294,0.0024032443514599004,0.0023679592135059293,0.0024216393196346726,0.002428905462033162,0.00241267107880883,2.5495360321124106e-05,2.047408070123183e-05,1.194321660719999e-05,1.8084561162938483e-05,9.169828625895648e-06,5.931116799229895e-06,6.8759994951500174e-06,1.2531407305166829e-05,6.971286074103489e-06,5.313256422385146e-06,0.00012560786708111973,0.00010129644471877851,0.00011532031778080831,0.0001058853613562946,9.112912581193421e-05,7.820162722111618e-05,5.032413534755351e-05,4.881722257972345e-05,5.179761521158351e-05,8.344693867228069e-05,2.893721395551551e-05,1.3325485890099855e-05,1.5715245739262995e-05,1.695065934717049e-05,2.848021352116439e-05,4.086008507845378e-06,9.62351238042081e-06,4.933353015581718e-06,7.164214716113163e-06,1.2250134902896823e-05,2.8369993678500752e-05,1.089473185335712e-05,1.5375587912468296e-05,1.725132196195272e-05,8.58885690036706e-06,5.822809232040619e-06,6.582118714961198e-06,7.713825534667893e-06,2.9282022034750426e-06,8.000147388007851e-06,3.981037530993071e-06,2.2102864662034165e-05,3.595346816373647e-05,2.001423237383986e-05,4.136916568208626e-06,9.35988378065318e-06,7.835733865974468e-06,8.388050185827011e-06,1.0042340797601602e-05,1.1022206119164467e-05,1.8912038178590146e-05,5.8241357740273814e-06,8.839389320311213e-06,1.5293978661172264e-05,3.916493025684706e-06,9.037952805015696e-06,1.2202161085572996e-05,4.507293006091407e-06,9.240734060859025e-06,4.689665948945708e-06,4.285803834824814e-05,2.25447854782361e-05,9.140919487474672e-06,8.413346531795964e-06,7.737341637257842e-06,8.11462879281727e-06,1.4036831553803875e-05,1.0947510912553274e-05,1.1247105578152551e-05,1.2161521501984174e-06,4.297798004737911e-05,2.838263691520982e-05,1.7503490150240506e-05,8.634231786794196e-06,1.2869399576420283e-05,5.200182220789059e-06,3.3044105148554634e-06,2.60119745266593e-06,6.2735810911427594e-06,1.1239928022495185e-05
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 3.plk,1,0.00010862535400603474,0.0001061861564694683,0.00012214911100256348,0.00012693031379101184,0.0001445294894863799,0.00010747456873738762,0.0002170745052196022,0.00012931892192928707,0.00012364309055782298,0.00013408711214155526,3.1881428933795656e-05,5.533009166812604e-06,8.575108027817018e-06,1.0717654297492967e-05,7.463883503404285e-06,2.0430517083305755e-05,5.9900584941549054e-06,7.187103773859178e-06,2.4792908367021496e-06,5.662826001885979e-06,3.743218254917079e-05,4.2600013297496275e-05,1.5953890943413207e-05,3.59017905714134e-05,7.208769054065008e-05,7.044315489260688e-05,6.529045213479317e-05,1.5276442827086666e-05,8.876102344600039e-06,5.969930112937468e-05,3.7430086126060696e-05,2.517796667390184e-05,1.1873507883822697e-05,2.1399693899998665e-05,1.5602783737799276e-05,2.450000577911832e-05,1.232470824536284e-05,2.2273849197661223e-06,7.827520024055597e-06,1.179148451928915e-05,5.252007373987838e-05,5.7593134065851074e-05,2.481198224318022e-05,6.0360167229045225e-06,9.56009604355071e-06,2.06686734199864e-05,4.698066947445485e-06,8.928028675213544e-06,1.3600874457805898e-05,3.8087923953054167e-06,3.750581694676893e-05,8.852965952231325e-06,2.4453140750610478e-05,1.6628948368610572e-05,1.516297556208659e-05,2.1252065323262877e-05,9.791989552544954e-06,6.510977113424747e-06,8.056901403883527e-06,2.7420230158092497e-06,7.86531818466021e-06,6.309523905093425e-06,1.1223305576256377e-05,1.6372734918722583e-05,1.4710864782405204e-06,2.557042190492833e-06,1.559099696239871e-05,1.0721983131553939e-05,7.805701856083123e-06,8.673565626840678e-06,9.737898050775199e-06,1.671691018627542e-05,1.148792414646255e-05,7.38089798133212e-06,1.1016773999352247e-05,3.2815356501448225e-06,5.2407331960997815e-06,1.8391843141265973e-05,4.317192988418962e-06,5.161300044422419e-06,1.582287184499084e-05,2.1576038801370094e-05,5.911595151763173e-06,8.092705373104093e-06,9.349182152564746e-06,6.090150447602595e-06,1.1966851919844838e-05,1.2653656647079018e-05,5.353374162549141e-06,7.580215055624488e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 4.plk,1,0.0010074959149625358,0.0009977475582210729,0.001021261636786324,0.0010143804485227574,0.0009951395759710796,0.0010107479149490618,0.0010135083890559333,0.001009422190265307,0.0009677742426307543,0.0010468175048893506,3.3644403956268004e-05,2.127342552646448e-05,1.01552743973239e-05,7.147796588946062e-06,9.255584852069566e-06,1.151241484968524e-05,9.08894750685567e-06,9.113717290636976e-06,1.6929191667103802e-05,1.166319017696663e-05,4.3110343972675964e-05,0.00011915872797372739,0.00015835336978666686,0.00010297210941531191,0.0001224060915166719,0.0001317517449541005,0.00010805682082794447,9.57996772871249e-05,0.00012446118516788705,0.00010707558212764685,2.255945637711854e-05,3.332018103186981e-05,3.115708426326444e-05,2.0562257480737436e-05,1.239144066953055e-05,1.1126784947824172e-05,9.099596823988234e-06,5.5579607830870925e-06,5.276861846841336e-06,4.668176348900253e-06,1.27932776115895e-05,6.8376343572988624e-06,9.324223741307704e-07,1.0452030030763303e-05,9.343932118332542e-06,1.0748435831156114e-05,9.14336684561471e-06,8.275464884995115e-06,7.213003340234203e-06,1.118667591611923e-05,2.128515685542405e-05,1.0314557638689465e-05,1.5073008979884568e-05,2.0226565670536927e-05,7.82640763665279e-07,8.063846954145774e-06,1.0356712194527259e-05,1.00250502437017e-05,1.0521044009237418e-05,1.1326189872500929e-05,9.503775931800805e-06,1.0312470456467053e-06,1.6947247524014867e-05,1.6967774232797273e-06,8.823550207080956e-06,6.812510891380891e-06,9.799842295438045e-06,7.453406736008604e-06,4.846779212773525e-06,6.850319092570516e-06,2.7136051051014208e-05,1.4355213497304692e-05,7.241114162359637e-06,1.3219666308594462e-05,8.330733342453776e-06,9.503533860923444e-06,6.704308056319564e-06,7.716567711236322e-06,5.037699777094276e-06,8.627041317183643e-06,7.75588314666235e-06,3.162709771686917e-05,1.9378015232673033e-05,5.166522118785523e-06,1.1402906177479207e-05,1.221259900732355e-05,3.583506471378758e-06,9.682759229926417e-06,4.020575669766917e-06,6.094079401961891e-06
(Fault) Bearing (1) Ball & Shaft Fault (Centerally bent) Trial 5.plk,1,0.0009638398766109272,0.0009696658607140626,0.0009552497622979498,0.0009953940348240427,0.0009931098270728887,0.001012100005469951,0.0010155208802654725,0.0009559995174639258,0.0009391573240479954,0.0009559847461590261,7.12473917255739e-05,1.9980372578871873e-05,9.347768778915726e-06,5.3250010453503186e-06,1.9458385123029278e-05,3.2259240403858314e-06,5.383472062157529e-06,1.084579951261832e-05,6.381434957408972e-06,8.103462483018504e-06,2.93941317163836e-05,3.9674680307266955e-05,6.188164310446614e-05,5.818689703667447e-05,5.637857306976046e-05,3.76171962906339e-05,4.657592521885545e-05,5.296325046597774e-05,4.677575581550904e-05,3.959579115906817e-05,3.3068289929287354e-05,9.534932309881127e-06,1.1329546296778684e-05,1.4483792089189508e-05,2.2021742878604753e-05,5.199401051725379e-06,1.7332612319557715e-05,8.092776364807776e-06,3.965828895315323e-06,3.767110461067105e-06,2.439462692863377e-05,8.126356762483737e-06,3.059237885857955e-05,2.2545029670561977e-06,4.6412891526859234e-06,1.3412177297662462e-05,6.685797520120748e-06,2.7691300823478302e-06,5.388504268988767e-06,9.813808102322841e-06,2.3612060794812798e-05,1.9152422389498787e-05,2.7489425401819494e-05,5.99139094988143e-06,1.66347667415844e-05,1.5653444045147343e-05,8.246980745578152e-06,8.692292411076546e-06,7.754154672869236e-06,6.6504133572152674e-06,3.646228125246966e-05,2.1903690151365707e-05,5.521679002185942e-06,6.846012134211995e-06,8.566174313289926e-06,8.28449606684059e-06,3.1989785586902778e-06,2.5132968566796996e-06,5.996985025866087e-06,7.397750321018398e-07,4.275323510586125e-05,1.61696760537623e-05,2.0056064218592963e-05,2.570889198474702e-05,1.6159786208298614e-05,1.1002112896533919e-05,7.300857709205867e-06,1.0876215940077974e-05,8.988954560392735e-06,1.3636750659930643e-05,2.2644116412581047e-05,4.536016458226707e-06,9.877896273425173e-06,1.660752577306671e-05,8.539609509599893e-06,7.88628325181305e-06,1.1445084496832042e-05,2.2626161034768933e-06,1.4691556083735927e-06,4.279798226386877e-06
