mean,std,max,min,ptp,kurtosis,skewness,rms,crest_factor,fft_mean,fft_std,fft_max,fft_min,fft_ptp,harmonic_1_amplitude,harmonic_2_amplitude,harmonic_3_amplitude,harmonic_4_amplitude,harmonic_5_amplitude,envelope_mean,envelope_std,wavelet_mean,wavelet_std,column,file,label
-0.0014525057489950509,0.005220543274159636,0.0193194705544554,-0.025737640940594,0.0450571114950494,0.023585101307864953,0.006720629236435617,0.005418841668496791,4.749657309646718,6.6949337926811905e-06,2.0346693590797987e-05,0.0026757841990069035,3.2789901087441764e-09,0.0026757809200167945,0.0026757841990069035,3.3002479348063386e-05,0.0010942017426514743,1.1762864086470155e-05,0.000461762645121307,0.006790818583057285,0.003240786953219328,-5.399477401423972e-08,0.0030767632543229886,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
0.005697563077013432,0.01142587986370439,0.0843765975445544,-0.0828940433168316,0.167270640861386,5.335145790641745,-0.06747480478328129,0.012767652708166533,6.608622545832945,1.9192237560238376e-05,4.667692631134122e-05,0.005697563077013433,9.55668824347605e-09,0.005697553520325189,0.005697563077013433,0.005697563077013433,0.005697563077013433,0.005697563077013433,0.005697563077013433,0.013560126069174899,0.010473140279068604,-1.9591713006445888e-07,0.013360920514877906,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
-0.005794316622284319,0.011288782668540226,0.1091581288019802,-0.1480878536336633,0.2572459824356435,5.041426255098665,-0.020047342802506193,0.012688999931311158,11.670569346307921,2.724623826161893e-05,4.211217150633318e-05,0.005794316622284319,2.7206186769607097e-09,0.005794313901665641,0.005794316622284319,0.005794316622284319,0.005794316622284319,0.005794316622284319,0.005794316622284319,0.013644140897734403,0.01011359246518258,-1.0317383186198145e-07,0.013166009873560076,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
-0.015103891905565952,0.016504774388031752,0.0921577032999999,-0.1386357230599999,0.2307934263599998,1.5476682760471006,0.02607461714000481,0.02237264240752195,6.196662894562197,3.101770738252784e-05,8.281765034302108e-05,0.015103891905565952,2.399601254818087e-08,0.015103867909553403,0.015103891905565952,0.015103891905565952,0.015103891905565952,0.015103891905565952,0.015103891905565952,0.02423649629113379,0.013621121570467163,1.083596494562297e-06,0.020593044387524254,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
0.001762948540700483,0.01883179697428995,0.1265762362970297,-0.1328176871881188,0.25939392348514845,6.789596277932224,0.056557816832734344,0.01891413664003816,7.022138504961696,2.478891102293762e-05,7.053558474905529e-05,0.0030246905595247963,1.995021513117186e-08,0.003024670609309665,0.0030246905595247963,1.2707503392925065e-05,0.0,0.0,0.0,0.01785453016055243,0.01983927657020597,-2.6724587004888324e-07,0.024487346329430632,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
-0.02186032599484403,0.027441049679090754,0.1508162423168316,-0.1702646886138613,0.3210809309306929,3.857782346218743,0.07288168962387975,0.03508397155527265,4.853061984320096,3.406663281880195e-05,0.00013443230114936521,0.02186032599484403,6.2138555172921285e-09,0.021860319780988513,0.02186032599484403,0.02186032599484403,0.02186032599484403,0.02186032599484403,0.02186032599484403,0.03687275447434776,0.024985920936328607,-1.9753551349004367e-07,0.03544140557230311,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
0.010775667546303814,0.02395722238732532,0.1467508780891088,-0.1146873213960396,0.2614381994851484,2.617293689451799,-0.07779554055246658,0.02626906004378967,5.586453335006272,3.19282010424667e-05,9.880704635396898e-05,0.010775667546303814,3.3318922173579427e-09,0.010775664214411597,0.010775667546303814,0.010775667546303814,0.010775667546303814,0.010775667546303814,0.010775667546303814,0.028721651859150404,0.02095420565126556,-4.6091520588912074e-07,0.028829997858982947,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
0.008852966191742247,0.004135580784448085,0.0316728186099999,-0.01227048273,0.04394330133999991,0.7702115641341063,0.041461882304560764,0.009771286446360451,3.2414174718823436,1.0239088286014675e-05,3.724252176725047e-05,0.008852966191742244,7.21596126711275e-09,0.008852958975780976,0.008852966191742244,0.008852966191742244,0.008852966191742244,0.008852966191742244,0.008852966191742244,0.009891538059886212,0.0038390808785264616,-3.449019605596181e-07,0.004621153068364287,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 10.plk,1
0.00047293900777039345,0.0004281600874247086,0.0024112628449999,-0.00079842069,0.0032096835349999,0.38725884437465474,0.2523160933290862,0.0006379595328344725,3.7796485841140894,3.3067162039606825e-07,2.499982398125895e-06,0.00047293900777039345,4.760760053623121e-11,0.0004729389601627929,0.00047293900777039345,0.00047293900777039345,0.00047293900777039345,0.00047293900777039345,0.00047293900777039345,0.0006937607971785545,0.000330165689127953,6.124182667899679e-09,0.00018277745185790262,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
-0.0015141850749737014,0.005246322001342642,0.0195045860495049,-0.0206284532772277,0.0401330393267326,0.020824108933325647,0.016921384884479567,0.005460462524644316,3.777784974098215,6.889249838805419e-06,2.0455400467079524e-05,0.0026482214478204887,2.5050281281043855e-09,0.0026482189427923606,0.0026482214478204887,3.04959410790305e-05,0.0009991866560885173,5.034254935271029e-06,0.00033634989857053206,0.006832183826299753,0.0032652426683145728,1.0471713748213019e-07,0.0030994040502993927,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
0.005711688941665352,0.011448699360126468,0.1230688305049504,-0.0803714432772277,0.2034402737821781,5.329964436586074,-0.05602742429167178,0.01279437796865883,9.618977241912066,1.989823393101505e-05,4.649528973727556e-05,0.005711688941665351,3.137821840801599e-08,0.005711657563446943,0.005711688941665351,0.005711688941665351,0.005711688941665351,0.005711688941665351,0.005711688941665351,0.013597591424096587,0.01048209577436871,-7.533382532598136e-07,0.013370006563003214,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
-0.0056839109368352165,0.011458021826941112,0.0924827193960396,-0.1229265136633663,0.2154092330594059,4.561184461911118,-0.02871773791282568,0.012790352134500986,9.610877978236543,2.8128838668871474e-05,4.20108407834983e-05,0.0056839109368352165,1.0281190638578722e-08,0.005683900655644578,0.0056839109368352165,0.0056839109368352165,0.0056839109368352165,0.0056839109368352165,0.0056839109368352165,0.01378883966192567,0.010234611498076049,5.871082336942906e-07,0.013287480912157125,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
-0.01509433702116111,0.016516484662332746,0.1357595153299999,-0.12671364548,0.26247316080999994,1.717718219196187,0.03495383507370477,0.022374835769441253,6.0675089072794615,3.153823694854214e-05,8.26301067598127e-05,0.01509433702116111,1.1213070289220857e-08,0.01509432580809082,0.01509433702116111,0.01509433702116111,0.01509433702116111,0.01509433702116111,0.01509433702116111,0.024236569909146955,0.013638776314575395,1.4075156301694043e-06,0.02058070679071721,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
0.0017677957142295676,0.018917506753257155,0.1332168988118812,-0.1226897493861386,0.2559066481980198,6.690441808644495,0.07153674174836006,0.018999925353715957,7.011443273161438,2.639080938170556e-05,7.0314336084716e-05,0.0031401457044753825,3.78486830116021e-09,0.0031401419196070814,0.0031401457044753825,1.4984325089121828e-05,0.0,0.0,0.0,0.01796365430517014,0.019904179184516833,-6.345039982133476e-07,0.024606095942269514,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
-0.02180996085658289,0.027362248910369782,0.1523307750099009,-0.169156493960396,0.3214872689702969,3.8288303888935724,0.07553941698525352,0.03499095680313286,4.834291754641326,3.582025014298737e-05,0.0001335950783559172,0.02180996085658289,1.5986496302640992e-08,0.021809944870086587,0.02180996085658289,0.02180996085658289,0.02180996085658289,0.02180996085658289,0.02180996085658289,0.03682064862717471,0.024845513839009962,-6.024016898990526e-07,0.035308413166157564,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
0.01078241262123064,0.02399976450198764,0.1415918903366336,-0.1139450209999999,0.2555369113366335,2.6839742294391957,-0.07014471807978394,0.026310627474185024,5.381547455512345,3.358980576464888e-05,9.842823486569592e-05,0.01078241262123064,1.583345098434797e-08,0.010782396787779655,0.01078241262123064,0.01078241262123064,0.01078241262123064,0.01078241262123064,0.01078241262123064,0.02875397235748353,0.021010637477539718,-1.1736114939987812e-06,0.02891297473257022,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
0.008873851775672088,0.0041231566366235865,0.0291649811399999,-0.01380512954,0.0429701106799999,0.6826895398959163,0.03413290099272994,0.009784971435151552,2.9805892979132835,1.0282780693160491e-05,3.7286598829325416e-05,0.008873851775672091,6.188661298900135e-09,0.008873845587010792,0.008873851775672091,0.008873851775672091,0.008873851775672091,0.008873851775672091,0.008873851775672091,0.009908148948816578,0.0038176787489801584,-1.703832227224047e-07,0.004590551230708281,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 11.plk,1
0.000469071739384847,0.00042751583303351505,0.0024749321799999,-0.0008059112,0.0032808433799999,0.3929448071526185,0.25128027660755564,0.0006346637567908428,3.8995958939176174,3.333991105481046e-07,2.486476442369531e-06,0.000469071739384847,6.476371093855052e-11,0.0004690716746211361,0.000469071739384847,0.000469071739384847,0.000469071739384847,0.000469071739384847,0.000469071739384847,0.0006908698590754953,0.0003290390698651173,1.7379437301210215e-09,0.00018389426055157547,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
-0.0014112839991630589,0.005257944774955036,0.0179125927920791,-0.0210357073663366,0.0389483001584157,0.0006825108143657665,0.01831970283694804,0.005444052331009561,3.8639796400406157,7.050918699670619e-06,2.033159360075905e-05,0.0026338515934041357,3.554626340810764e-10,0.0026338512379415016,0.0026338515934041357,3.2202753032654165e-05,0.0009540445968104717,8.403029880828739e-06,0.000304212621449093,0.006827041325935111,0.0032672918101675657,2.9451694916351132e-08,0.003136216342332552,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
0.005663385092469496,0.011488933248381555,0.0797023680594059,-0.0761052814455445,0.1558076495049504,5.252557437713033,-0.10710642086360778,0.012808962404948063,6.222390662074012,2.0402288067358923e-05,4.633932302773968e-05,0.005663385092469496,1.3848304156332861e-08,0.00566337124416534,0.005663385092469496,0.005663385092469496,0.005663385092469496,0.005663385092469496,0.005663385092469496,0.013611634101442237,0.01052561265628831,8.66461951790183e-07,0.0134278857989273,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
-0.0056852860791039355,0.011405984289136492,0.1029696990891089,-0.1148111477524752,0.2177808468415841,4.712084098913871,-0.0716808495274841,0.012744369556995806,9.008774207230326,2.8277473111404244e-05,4.169149424812371e-05,0.0056852860791039355,1.8208368649416182e-08,0.005685267870735286,0.0056852860791039355,0.0056852860791039355,0.0056852860791039355,0.0056852860791039355,0.0056852860791039355,0.01374291917085086,0.010180746810127933,-3.488258124877606e-07,0.013200074212832069,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
-0.01506549370080517,0.01647818573169848,0.0965816188799999,-0.10568130107,0.2022629199499999,1.473459181260746,0.0438172675500976,0.022327106965689746,4.733318169362531,3.1553355267453525e-05,8.242234933036659e-05,0.01506549370080517,2.9081278785530454e-08,0.015065464619526384,0.01506549370080517,0.01506549370080517,0.01506549370080517,0.01506549370080517,0.01506549370080517,0.024195571840073322,0.013586928032033934,9.485611515854089e-07,0.020544130860986814,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
0.0016356235753799391,0.018975692391529037,0.1493177230099009,-0.1302578787326732,0.2795756017425741,6.611334096362675,0.038789199168292536,0.019046053822728518,7.8398246901787765,2.686564826055089e-05,7.03295068993154e-05,0.0022858886472031563,3.42127374822134e-08,0.0022858544344656743,0.0022858886472031563,1.8332314654499233e-05,0.0,0.0,0.0,0.01806786634685027,0.019909326265090323,-1.6116729463667077e-06,0.024671439941198334,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
-0.021795717669362284,0.027499241025901754,0.1543624652079207,-0.1698214107524752,0.3241838759603959,3.7011064772956592,0.06330730839268597,0.03508933692339012,4.839687085659186,3.6880493211511684e-05,0.00013370972733836708,0.021795717669362284,2.1992847956196335e-08,0.021795695676514328,0.021795717669362284,0.021795717669362284,0.021795717669362284,0.021795717669362284,0.021795717669362284,0.03698383373388225,0.024893088679433746,1.4602935274108874e-06,0.035525522687723035,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
0.01087920569326328,0.02412602006610916,0.1422599606930692,-0.1188813186336633,0.2611412793267325,2.5858838882434396,-0.06546696527192754,0.026465486217839153,5.375301232787417,3.466013929056472e-05,9.870546023916209e-05,0.010879205693263281,5.8742536342763355e-09,0.010879199819009647,0.010879205693263281,0.010879205693263281,0.010879205693263281,0.010879205693263281,0.010879205693263281,0.028979546466184794,0.021039788297175482,-4.920802909854911e-08,0.029177469953326627,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
0.008868178729156465,0.0041822785320423305,0.0293147027799999,-0.0151526243,0.0444673270799999,0.634126258623434,0.01861144762063612,0.009804899167857123,2.9898015551348784,1.0477312966880106e-05,3.731422862902474e-05,0.008868178729156465,2.3601204965115743e-09,0.008868176369035969,0.008868178729156465,0.008868178729156465,0.008868178729156465,0.008868178729156465,0.008868178729156465,0.00993829578766018,0.0038545788676232064,5.789721160461578e-08,0.004697580773739578,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 12.plk,1
0.00047208713781672157,0.00042757128984510513,0.0025236204949999,-0.00079093018,0.0033145506749999,0.402556277285504,0.2491504642470176,0.0006369328642736149,3.962145206430733,3.2632665106532123e-07,2.49646053276959e-06,0.0004720871378167215,5.5101365569107016e-11,0.00047208708271535594,0.0004720871378167215,0.0004720871378167215,0.0004720871378167215,0.0004720871378167215,0.0004720871378167215,0.0006927856969386355,0.0003294672358955925,-1.26621614623428e-08,0.0001830054340341981,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
-0.0016152170627702666,0.005322229289023342,0.0206893252178217,-0.0219242617425742,0.0426135869603959,0.0019120409986714826,0.008930848821808373,0.005561928691092876,3.941845169227844,7.2377699200514095e-06,2.0759933881986044e-05,0.002675764727282876,2.1242973282951813e-09,0.0026757626029855477,0.002675764727282876,3.567790160922954e-05,0.0011080402188984875,9.654362040238244e-06,0.00047916042936820767,0.006937749964937635,0.003335985729873033,8.753698211350243e-08,0.003273732119427736,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
0.0058265136147915885,0.011635343959914024,0.0820765798613861,-0.0860843904257425,0.1681609702871286,5.058913285419621,-0.12432368884835662,0.01301266652031241,6.615430457037161,2.0783840685699183e-05,4.7051091880156255e-05,0.0058265136147915885,2.8387014611428744e-08,0.005826485227776977,0.0058265136147915885,0.0058265136147915885,0.0058265136147915885,0.0058265136147915885,0.0058265136147915885,0.013910538379446698,0.010545503355331146,-1.4837238720349787e-07,0.013577126992703852,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
-0.005743493101054277,0.012328504091537733,0.1072311926039604,-0.1307083713861386,0.23793956399009902,5.008225523317234,-0.04941229143225167,0.013600725206286636,9.610397196005515,3.11938756490048e-05,4.378641733327597e-05,0.005743493101054277,1.2374531220882217e-08,0.005743480726523056,0.005743493101054277,0.005743493101054277,0.005743493101054277,0.005743493101054277,0.005743493101054277,0.014625672246685787,0.011093306564269633,-3.889489693231637e-07,0.014338210523832483,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
-0.015010168395329393,0.01766218115795897,0.0843596148199999,-0.11617872787,0.2005383426899999,1.6008676270536686,0.026363235826168074,0.023178822198565357,5.012279177722449,3.381380716535323e-05,8.515444525534378e-05,0.015010168395329392,3.783413452741418e-08,0.015010130561194865,0.015010168395329392,0.015010168395329392,0.015010168395329392,0.015010168395329392,0.015010168395329392,0.025255959740818734,0.014537776284405756,-2.965806919370883e-07,0.0220184487678275,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
0.0016734758154480095,0.019181540932503238,0.1742109327722772,-0.1307772601584158,0.304988192930693,6.640359148132552,0.06556106102016306,0.019254402973091285,9.047849108369821,2.7128037997621222e-05,7.111088231282736e-05,0.003314346372140411,6.698374318357279e-08,0.0033142793883972274,0.003314346372140411,7.0468888742365165e-06,0.0,0.0,0.0,0.0184062928632691,0.019996797908499696,2.3806196522119897e-06,0.024896106856624266,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
-0.02174239503661971,0.027738279112958918,0.156911312910891,-0.1741064300792079,0.3310177429900989,3.671996929683619,0.06514645292371171,0.035244061486679405,4.9400217436634515,3.7305013404275366e-05,0.00013422680039715406,0.021742395036619712,3.295477367339054e-08,0.021742362081846038,0.021742395036619712,0.021742395036619712,0.021742395036619712,0.021742395036619712,0.021742395036619712,0.03719377543877069,0.025063500681902245,-8.987049601340318e-07,0.035835230786253634,Bearing 2 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
0.010887688794976773,0.024299713835637744,0.1538769618910891,-0.121368024960396,0.27524498685148513,2.548561457771827,-0.05416791461357343,0.02662738927852573,5.7788978213942555,3.475304912260626e-05,9.935104245000533e-05,0.010887688794976771,4.4867344206401817e-08,0.010887643927632565,0.010887688794976771,0.010887688794976771,0.010887688794976771,0.010887688794976771,0.010887688794976771,0.029208817225233382,0.02112673538245366,-1.1547484161775472e-06,0.029351697730709215,Bearing 2 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
0.008802597726585683,0.004210403587523464,0.0314482361499999,-0.01829677874,0.0497450148899999,0.7082121838559408,0.017944309843013522,0.00975772643118887,3.222906111559051,1.0648270173744896e-05,3.7071835462881587e-05,0.008802597726585685,2.340594245664938e-09,0.008802595385991438,0.008802597726585685,0.008802597726585685,0.008802597726585685,0.008802597726585685,0.008802597726585685,0.009895202826330747,0.00387629778235167,-9.015422949897452e-08,0.004686817956846267,Gearbox,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 13.plk,1
0.0004652513452064092,0.0004286296182662392,0.0024112628449999,-0.00082838273,0.0032396455749999,0.4105807068344971,0.2516543510452226,0.0006325995288264412,3.8116734760664825,3.314413891522519e-07,2.4785061864050294e-06,0.0004652513452064092,1.0248157438060494e-10,0.00046525124272483483,0.0004652513452064092,0.0004652513452064092,0.0004652513452064092,0.0004652513452064092,0.0004652513452064092,0.0006896868117535407,0.00032899485590628713,3.7241651359396163e-09,0.00018393761660245164,Tachometer,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
-0.0015303971429385841,0.005392245060273678,0.0198007708415841,-0.0235532780990099,0.043354048940594,0.05012976735527541,0.016484923416081924,0.00560521384116257,4.202030246561431,7.769501542256276e-06,2.0749643195498792e-05,0.002648375658584901,2.4991399873143673e-09,0.0026483731594449137,0.002648375658584901,3.6176896091487336e-05,0.001004755446699798,8.847261676619294e-06,0.0003558559488410131,0.006995278748779953,0.003400118265331745,8.753698211392177e-08,0.0033720448640271756,Motor,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
0.005812906529329801,0.01170551840804986,0.0833007828217821,-0.0818924227128712,0.1651932055346533,4.622176217076411,-0.11331104604529191,0.013069393387602926,6.373729855036554,2.1998133089073733e-05,4.6743699528322904e-05,0.005812906529329801,1.0130494770840673e-08,0.00581289639883503,0.005812906529329801,0.005812906529329801,0.005812906529329801,0.005812906529329801,0.005812906529329801,0.014041800797308148,0.010519317234060296,-1.9509739311856133e-07,0.013645066494102463,Bearing 1 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
-0.005753940129245645,0.013142201687969516,0.1404337855544554,-0.1441598683069306,0.284593653861386,6.364436388887098,-0.1339651870684089,0.014346612569460855,10.04835584769319,3.4491955129811965e-05,4.501472228318868e-05,0.005753940129245645,2.2645439009179742e-08,0.005753917483806636,0.005753940129245645,0.005753940129245645,0.005753940129245645,0.005753940129245645,0.005753940129245645,0.01523977788018344,0.01209511998729243,-4.0286924822553314e-07,0.015257010713243507,Bearing 1 Y,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
-0.015094957962701737,0.01796507867374015,0.0889709844499999,-0.1283257503099999,0.2172967347599998,1.7350062680542067,0.03413377415488963,0.02346490587344014,5.468837207450785,3.5423420554542935e-05,8.572242717479451e-05,0.015094957962701733,3.861408395120056e-08,0.015094919348617782,0.015094957962701733,0.015094957962701733,0.015094957962701733,0.015094957962701733,0.015094957962701733,0.025529649539064548,0.014885659327758396,-6.221567029175135e-07,0.022385071216803408,Bearing 1 X,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
0.0016758524492041973,0.019336237257068525,0.1357396085940594,-0.1364162584950495,0.2721558670891089,6.429866130569142,0.0903590767453959,0.019408723623493346,7.028605339607394,2.8695912278688026e-05,7.115096277861804e-05,0.0020956874876821557,2.3320213406961696e-08,0.0020956641674687486,0.0020956874876821557,1.900702800146003e-05,0.0,0.0,0.0,0.018589545852660257,0.02012504432057237,2.885599578436079e-07,0.025079830472977106,Bearing 2 Z,(Fault) Bearing (1) Ball & Bearing (2) Inner 50 Trial 14.plk,1
